gene,score,logfc,pval,padj,pct_grp,pct_ref,delta_pct
YBEY,17.482758,1.0045595,1.9389243599098873e-68,3.4515871387500913e-67,0.5123246113007205,0.22072490706319703,0.29159970423752346
TTC3,17.472227,0.5396748,2.3320811499544332e-68,4.1494492021551896e-67,0.9361016306408798,0.8647769516728625,0.07132467896801731
SLC38A6,17.441696,1.9553227,3.980885361440435e-68,7.076270239374449e-67,0.3395904436860068,0.07388475836431227,0.2657056853216946
ETFA,17.42872,0.7183254,4.99517810710528e-68,8.874928093206469e-67,0.760902540766022,0.48605947955390333,0.2748430612121187
EMC4,17.42539,0.69181615,5.294535553876392e-68,9.402231987960986e-67,0.7815699658703071,0.5264869888475836,0.25508297702272353
CFAP410,17.417976,1.0444295,6.0272248089393054e-68,1.0692992147706183e-66,0.5077739855896852,0.22351301115241637,0.28426097443726883
RPA3,17.417099,0.9786106,6.120300456887302e-68,1.08528583683176e-66,0.5276829730754645,0.23466542750929367,0.2930175455661709
PBDC1,17.399284,0.81885207,8.35392084114139e-68,1.4799298295536055e-66,0.6395525218050815,0.34944237918215615,0.29011014262292534
SYNDIG1,17.393957,4.03188,9.167950399798704e-68,1.621783396001124e-66,0.2713310580204778,0.013011152416356878,0.25831990560412094
GRIA3,17.385433,1.7227052,1.0638166366354182e-67,1.8809511546307395e-66,0.3689799014031096,0.10269516728624535,0.26628473411686426
DHDDS,17.368395,1.7071633,1.4317630407259716e-67,2.5303006900323786e-66,0.35741372772089497,0.09061338289962825,0.2668003448212667
TMEM223,17.360025,1.3519291,1.656525262235068e-67,2.9232798745324734e-66,0.4072810011376564,0.13150557620817843,0.275775424929478
BABAM1,17.341024,0.8862454,2.305930295482237e-67,4.067327653718066e-66,0.5967007963594995,0.3048327137546468,0.29186808260485264
SEMA3C,17.34023,0.9589162,2.3379825662770637e-67,4.1218767786965577e-66,0.6069397042093287,0.32899628252788105,0.2779434216814477
LYRM2,17.329689,0.9320471,2.8084358193130394e-67,4.946523146624507e-66,0.531475161167994,0.23884758364312267,0.29262757752487134
LMO7,17.308851,1.194022,4.0338703330985725e-67,7.091241795936971e-66,0.4243458475540387,0.14823420074349442,0.2761116468105443
NOL8,17.303076,1.0252513,4.459321074476214e-67,7.835388925867951e-66,0.47288585513841486,0.18773234200743494,0.2851535131309799
ENY2,17.300362,0.4953964,4.674471920977043e-67,8.205547832506463e-66,0.9378081152825181,0.8336431226765799,0.10416499260593814
SLC35B2,17.291103,0.95617485,5.4892170163387346e-67,9.6219033907087e-66,0.5326128175957527,0.24442379182156135,0.28818902577419137
SCARA3,17.271166,1.0011833,7.756049542882707e-67,1.358236427126828e-65,0.5665529010238908,0.2983271375464684,0.2682257634774224
POLR2C,17.263035,0.8292412,8.929357468374227e-67,1.56295783521041e-65,0.6319681456200228,0.34526022304832715,0.28670792257169564
BCAP31,17.260893,0.67945164,9.266794366481877e-67,1.621246050732489e-65,0.7846037163443307,0.533457249070632,0.2511464672736987
COPS6,17.246067,0.6496515,1.1977987814245078e-66,2.0935738013436956e-65,0.8211983314372393,0.5929368029739777,0.22826152846326164
