source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,condition
Fibroblast,Keratinocyte,C3,CD46,0.43300724,0.0,0.14808814,0.3299791020311501,0.7385191929902223,0.110056974,0.82675904,0.14444669128713924,0.8188208600867177,Healthy skin
Myeloid,Myeloid,GRN,TNFRSF1B,0.61103487,0.0,0.37198246,0.6694197451493363,1.2046189731264971,0.17008162,0.8832268,0.10176924152903176,0.8188208600867177,Healthy skin
Fibroblast,Fibroblast,COL4A2,CD44,0.7614271,0.0,0.40250197,0.18830254582169056,0.38005435409401284,0.048941806,0.8872322,0.9751025205352976,0.8198545503815198,Healthy skin
Myeloid,Fibroblast,PDAP1,PDGFRB,0.46161658,0.0,0.1477616,0.19673548985442282,0.4359296727499777,0.052413706,0.82660085,0.837217207924435,0.8201847323922504,Healthy skin
Pericyte_SMC,Endothelial,TIMP3,MET,1.0193931,0.0,0.37271285,0.6347066165665429,1.0609595749059184,0.23577593,0.883328,0.08394963161333417,0.8201847323922504,Healthy skin
Fibroblast,Endothelial,CALR,SCARF1,0.4260159,0.0,0.15149759,0.29981565001514066,0.4743656996839697,0.11003414,0.8283831,0.21979619156259447,0.8201847323922504,Healthy skin
Endothelial,Endothelial,SELE,GLG1,1.1702257,0.0,0.38111266,0.6418015085650592,2.4418720010207875,0.13624857,0.8844715,0.10176924152903176,0.8213166848806057,Healthy skin
Endothelial,T_cell,COPA,CD74,0.24891055,1.0,0.05876788,-0.20020976843340016,-1.0396492532105583,0.0074776537,0.75039566,1.0,0.8213866512018182,Healthy skin
Fibroblast,Endothelial,GRN,TNFRSF1A,0.42529625,0.0,0.1806242,0.24921636639067019,0.4961556379999825,0.07699911,0.8405244,0.33460576221736155,0.8215503445706116,Healthy skin
Fibroblast,Keratinocyte,HLA-A,ERBB2,0.6520113,0.99,0.14775616,0.08521813738720535,-0.03283137225863453,0.08172361,0.8265982,1.0,0.8215503445706116,Healthy skin
Myeloid,Endothelial,TGFB1,ITGB1,0.71702135,0.0,0.37319422,0.25852999912126895,0.3298389025879695,0.057597395,0.88339454,0.6607014660555259,0.8215503445706116,Healthy skin
Myeloid,Keratinocyte,GSTP1,EGFR,0.7602562,0.05,0.51654655,0.16675948570366622,0.22934285502877394,0.078375004,0.8991222,1.0,0.8227794253855841,Healthy skin
Keratinocyte,Myeloid,CD99,CD81,0.42525357,1.0,0.18080558,-0.5672338708987065,-1.5980676095783282,0.005031195,0.8405917,1.0,0.8229172452719293,Healthy skin
Endothelial,Myeloid,ICAM1,IL2RG,0.8860232,0.0,0.37345022,0.6841522060989871,1.2602429837073537,0.16530769,0.88342977,0.10176924152903176,0.8229172452719293,Healthy skin
T_cell,Endothelial,HSPA1A,TLR4,0.50270253,0.85,0.14766006,0.08335906155797282,0.35752074230186853,0.059633963,0.8265516,1.0,0.8229172452719293,Healthy skin
Endothelial,Endothelial,CTHRC1,FZD6,0.24315271,0.0,0.058901027,0.19932587636104843,0.06621484574617964,0.12810087,0.75060755,1.0,0.8240031062288496,Healthy skin
Myeloid,Myeloid,ANXA2,TLR2,0.95698804,0.0,0.38091794,0.5333478316056253,0.34412981505551304,0.18092105,0.8844454,0.43686845859589557,0.8242430124328846,Healthy skin
Pericyte_SMC,Pericyte_SMC,MIF,ACKR3,0.7599433,0.0,0.4019742,0.18554033371796647,0.45902702501690795,0.06756914,0.88716656,0.6128160259834703,0.8242430124328846,Healthy skin
Fibroblast,Myeloid,PKM,CD44,0.811029,0.0,0.37365606,0.13292721993842904,0.2197878174495076,0.03083341,0.8834582,1.0,0.824285661305064,Healthy skin
Keratinocyte,Endothelial,ARPC5,LDLR,0.44067937,0.83,0.1474733,-0.01060303478609016,-0.21009550446524222,0.03199304,0.8264609,1.0,0.824285661305064,Healthy skin
Myeloid,Endothelial,TNF,TNFRSF1A,0.425023,0.0,0.18038307,0.5584882239680441,0.8946666859852279,0.17503741,0.8404349,0.10176924152903176,0.824285661305064,Healthy skin
Keratinocyte,Fibroblast,MIF,ACKR3,0.8113415,0.0,0.37390003,0.20708687857876265,0.25149938450322273,0.06285006,0.88349175,0.6488439730245736,0.8256558204826149,Healthy skin
Fibroblast,Endothelial,FN1,PLAUR,0.54139113,0.0,0.14732926,0.3242550457665445,0.5134245257298268,0.048943862,0.8263908,0.973105894580224,0.8256558204826149,Healthy skin
Pericyte_SMC,Endothelial,GNAI2,S1PR1,0.42405725,0.0,0.17455153,0.3582011409568501,0.46630721335129466,0.10234292,0.838219,0.23384808786218292,0.8256558204826149,Healthy skin
Endothelial,Keratinocyte,TIMP2,CD44,0.7596331,0.05,0.47114867,0.01605455186296262,-0.3662545814063991,0.028682634,0.89487296,1.0,0.8257072020076437,Healthy skin
Endothelial,Keratinocyte,CALM1,FAS,1.0536711,0.0,0.3801459,0.16570995053385051,0.1698680487935526,0.053628515,0.8843417,0.9454738217123501,0.8257072020076437,Healthy skin
T_cell,Keratinocyte,TNF,FAS,0.24757794,0.0,0.0589569,0.3509216289057587,0.6091614893102129,0.11422522,0.7506963,0.1095077358365614,0.8266174114671714,Healthy skin
Keratinocyte,Keratinocyte,EFNA1,EPHB6,0.617216,0.0,0.37450153,0.6749219871226619,0.9866525479346953,0.32424957,0.8835745,0.10176924152903176,0.827027269949081,Healthy skin
Endothelial,Pericyte_SMC,ADAM10,CD44,0.513857,0.45,0.14724174,0.04436344761171504,0.06170693549021175,0.037996113,0.8263481,1.0,0.827027269949081,Healthy skin
Fibroblast,Keratinocyte,LUM,ITGB1,0.7590447,0.0,0.49007887,0.2850464642698187,0.6989584468229968,0.07234631,0.8967116,0.3748232273136917,0.827172234886244,Healthy skin
Myeloid,Keratinocyte,CALR,ITGAV,0.4463418,0.0,0.14723518,0.1324487578263992,0.20001506493052357,0.056341853,0.82634497,0.9851317774423153,0.8284002372659292,Healthy skin
Endothelial,Pericyte_SMC,EDN1,EDNRA,0.42267668,0.0,0.17576255,0.6659319038142429,1.2395716877170182,0.48644873,0.83868724,0.04260615010332351,0.8284002372659292,Healthy skin
Myeloid,Keratinocyte,C1QB,C1QBP,0.61247516,0.0,0.3749548,0.9098601725279489,1.1521555685589382,0.27309477,0.88363665,0.051405826594058825,0.8284002372659292,Healthy skin
Fibroblast,Endothelial,EFEMP2,PLSCR4,0.2488507,0.0,0.05938561,0.33164661692984565,0.5221149332071963,0.2300472,0.75137365,0.16240404410875284,0.8292296759778367,Healthy skin
Keratinocyte,Pericyte_SMC,HEBP1,ADRA2A,0.5098257,0.0,0.14666381,0.6711492672910161,1.097246001559441,0.18495548,0.8260658,0.10176924152903176,0.8297747232726342,Healthy skin
T_cell,T_cell,HLA-C,CD8A,0.79166853,0.0,0.37510493,0.5421214307257052,1.010996985713503,0.18913534,0.8836573,0.10176924152903176,0.8297747232726342,Healthy skin
Pericyte_SMC,T_cell,LAMB2,RPSA,0.92190564,0.26,0.3793233,0.039412325306498235,0.30600540782346586,0.044546533,0.8842309,1.0,0.8301043388074119,Healthy skin
T_cell,Myeloid,CD99,CD81,0.6585099,1.0,0.37643045,-0.35727310414500213,-0.6880178495847538,0.010474759,0.8838384,1.0,0.8311509567877586,Healthy skin
Endothelial,Fibroblast,COL4A2,CD44,0.7575362,0.0,0.3933003,0.18247867804258544,0.29139755254363114,0.047822937,0.88607013,1.0,0.8315715278683955,Healthy skin
Endothelial,Keratinocyte,MAML2,NOTCH3,0.24838549,0.33,0.05953625,0.0035653393702076847,-0.2524020970753231,0.026183832,0.75161016,1.0,0.8318397924657193,Healthy skin
Fibroblast,Fibroblast,HSPG2,LRP1,0.70589715,0.0,0.37765223,0.5871641680129249,1.346180038489451,0.22430642,0.8840047,0.09829508949765138,0.8325284829444315,Healthy skin
Fibroblast,Keratinocyte,TNXB,SDC1,0.7572347,0.0,0.49373975,0.8576873135106828,1.6747914660380052,0.64308965,0.89705575,0.0040735260196175325,0.8330394323180088,Healthy skin
Keratinocyte,T_cell,PSEN1,CD44,0.66655594,0.0,0.14574534,0.17933838236880206,0.42393469515211246,0.0524417,0.82561404,0.8354363689737923,0.833907530309526,Healthy skin
Fibroblast,Keratinocyte,THBS2,NOTCH3,0.42169946,0.0,0.1617401,0.4003202044412198,0.6607838123133911,0.15697321,0.8329835,0.10176924152903176,0.833907530309526,Healthy skin
Fibroblast,Keratinocyte,CCN1,SDC4,0.6172313,0.0,0.37851745,0.5597193337260591,1.0294558187263356,0.24203484,0.884122,0.10176924152903176,0.833907530309526,Healthy skin
Pericyte_SMC,Fibroblast,SORBS1,ITGB5,0.24665739,0.0,0.059580136,0.4303877314398189,0.688413731548785,0.31352523,0.751679,0.10176924152903176,0.8344478698184759,Healthy skin
Fibroblast,Pericyte_SMC,CALM1,PTPRA,0.8611095,1.0,0.378959,-0.10816053086444023,-0.1162596845594111,0.025535133,0.88418174,1.0,0.8345079288629744,Healthy skin
Endothelial,Keratinocyte,MIF,EGFR,0.7572053,0.0,0.51342016,0.21628985808220824,0.23378115105236197,0.08123239,0.8988465,0.7129184442371219,0.8345079288629744,Healthy skin
Pericyte_SMC,Keratinocyte,TNC,ITGA2,0.43066114,0.0,0.14568964,0.6510095579521645,1.1865002877368305,0.43479332,0.8255865,0.05209972864343465,0.8352883284575474,Healthy skin
Fibroblast,Myeloid,ICAM1,IL2RG,0.42165902,0.0,0.14640139,0.23472926797305183,0.19095914460369434,0.064804554,0.8259371,0.8715972635759142,0.8352883284575474,Healthy skin
Endothelial,Myeloid,CD99,CD81,0.7569963,1.0,0.4590279,-0.2686228074937276,-0.7963913977151638,0.012773161,0.8936407,1.0,0.8359772589928668,Healthy skin
Keratinocyte,Endothelial,NAMPT,ITGA5_ITGB1,0.42158955,0.01,0.17412154,0.1156814525014503,-0.10126350210594104,0.04935666,0.83805174,1.0,0.8366704210101567,Healthy skin
Endothelial,Endothelial,MMRN2,CD93,0.6359473,0.0,0.37903848,0.9920478781052626,1.5440481292622013,0.77100277,0.88419247,0.00819472799418333,0.8366704210101567,Healthy skin
Fibroblast,Keratinocyte,CCN1,ITGAV,0.44256887,0.0,0.14558764,0.25250532417353055,0.5327837729720998,0.10201315,0.8255361,0.3266155371416715,0.8366704210101567,Healthy skin
Endothelial,Keratinocyte,SERPINE1,PLAUR,0.2485421,0.0,0.059679013,0.10724073139694511,0.2575352934259634,0.04115319,0.7518337,1.0,0.8370538009143069,Healthy skin
Fibroblast,Endothelial,CXCL12,ITGA5,0.7565055,0.0,0.41623542,0.5907757082313587,1.3589449477605426,0.2331908,0.8888997,0.09419645130947649,0.8374471777419025,Healthy skin
Pericyte_SMC,Fibroblast,LAMA4,CD44,0.751538,0.0,0.37911502,0.19579220603807365,0.4010717132228255,0.059681818,0.8842027,0.6142276373217773,0.8380540372897527,Healthy skin
Pericyte_SMC,Pericyte_SMC,APOE,SDC2,0.45481843,1.0,0.1450992,-0.07200836345143415,-0.3893677872722323,0.037006866,0.82529396,1.0,0.8380540372897527,Healthy skin
Pericyte_SMC,Fibroblast,CXCL12,ACKR3,0.4212916,0.0,0.1569751,0.16432250746876298,0.27108683806372647,0.07970198,0.83089304,0.7581949467059287,0.8380540372897527,Healthy skin
Endothelial,Endothelial,CCN2,ITGA5,0.7563927,0.0,0.41615388,0.5828576782951135,1.2805952448233442,0.22820836,0.8888901,0.10176924152903176,0.8389179268351595,Healthy skin
T_cell,Keratinocyte,GNAI2,EGFR,0.42119104,0.0,0.16908656,0.15669876857810555,0.27368891036959153,0.053949706,0.83605057,0.8090631952320483,0.8394394076280338,Healthy skin
Myeloid,Fibroblast,APOE,ABCA1,0.24488562,1.0,0.059711296,-0.20697374080919545,-1.0064182219669546,0.01111706,0.75188416,1.0,0.8396576944676115,Healthy skin
Myeloid,Fibroblast,TGFB1,VASN,0.42102444,0.0,0.17095669,0.4632821580683604,0.8582177779283264,0.1644727,0.836803,0.10176924152903176,0.8408260741326906,Healthy skin
Myeloid,Fibroblast,PDGFB,LRP1,0.7067002,0.0,0.37934384,0.7697822036756967,1.5152101295668179,0.34039107,0.8842336,0.013181523148892383,0.8408260741326906,Healthy skin
Pericyte_SMC,Fibroblast,LAMC1,CD44,0.7550784,0.0,0.3874877,0.23710107656020293,0.48436169055715406,0.06747063,0.8853164,0.4535144984253873,0.841861422411615,Healthy skin
Fibroblast,T_cell,HLA-E,KLRK1,0.64312017,0.04,0.38002086,0.39567771570548704,0.5286011289634491,0.10359957,0.88432485,0.9200787343445391,0.8422142668828991,Healthy skin
Fibroblast,Keratinocyte,ARF1,INSR,0.30811068,0.9,0.05977868,0.00038525726382441713,-0.015333140853748733,0.038123433,0.7519893,1.0,0.8422594435297788,Healthy skin
Pericyte_SMC,Endothelial,COL4A2,CD93,0.75445074,0.0,0.56752795,0.9030229760154621,1.5464389543819719,0.41829172,0.9033113,0.007880895691518616,0.8433342873847962,Healthy skin
Fibroblast,Keratinocyte,COL12A1,ITGA2_ITGB1,0.42735374,0.0,0.14416018,0.5383267647091184,1.1593660906311334,0.40569526,0.8248254,0.10176924152903176,0.8436042169688025,Healthy skin
Keratinocyte,Fibroblast,GAS6,AXL,0.24955958,0.0,0.059886124,0.1897497307043847,0.24532563106090738,0.076983996,0.75215673,0.6697006754245827,0.8448591566420887,Healthy skin
Endothelial,Endothelial,ARPC5,LDLR,0.432716,0.98,0.14389744,-0.019017054981900115,-0.08008536874450528,0.031217288,0.82469356,1.0,0.8449954649816189,Healthy skin
Pericyte_SMC,Keratinocyte,THBS1,SDC4,0.4205667,0.0,0.15523912,0.5323671141954602,0.894580173899272,0.27290946,0.8301103,0.10176924152903176,0.8449954649816189,Healthy skin
Pericyte_SMC,Keratinocyte,CCN1,CAV1,0.75340533,1.0,0.5004136,-0.046305242880539416,-0.3714831953314971,0.03915696,0.897674,1.0,0.8462819994330815,Healthy skin
Fibroblast,Endothelial,CTHRC1,FZD6,0.42922097,0.0,0.14383973,0.4557411085893456,1.2367066603336494,0.31282976,0.82466453,0.10176924152903176,0.8463882417585515,Healthy skin
Myeloid,Myeloid,HLA-DMA,CD4,0.73014456,0.0,0.38105962,1.1891140994684983,1.457835353326638,0.4176343,0.88446444,0.011523012051833911,0.8463882417585515,Healthy skin
Keratinocyte,Endothelial,LRPAP1,LDLR,0.2458381,1.0,0.0599819,-0.04033571836403711,-0.19225187579939146,0.03087938,0.7523056,1.0,0.8474567270289798,Healthy skin
Keratinocyte,Fibroblast,VIM,CD44,0.7532914,1.0,0.3832617,-0.6435588254049065,-2.0848141184081133,0.0033226998,0.88475853,1.0,0.847756965172713,Healthy skin
Fibroblast,Pericyte_SMC,ANGPTL1,ITGA1_ITGB1,0.41981694,0.0,0.15312569,0.5686087248956778,1.1077191761241374,0.36759642,0.82914156,0.10176924152903176,0.8477827791494399,Healthy skin
Myeloid,Endothelial,GRN,TNFRSF1B,0.4349377,0.0,0.14369072,0.3453793407782242,0.5352485886827701,0.065699734,0.8245896,0.47295014500359395,0.8491786162265271,Healthy skin
Fibroblast,Myeloid,GNAI2,C5AR1,0.4197432,0.0,0.1732697,0.6165428736983289,0.5887722369750533,0.14692774,0.8377186,0.1038079214556638,0.8491786162265271,Healthy skin
Endothelial,Fibroblast,CALM3,AQP1,0.2735368,1.0,0.060129184,-0.053581394193855436,-0.29564716186879125,0.024834601,0.7525341,1.0,0.850052263058752,Healthy skin
Fibroblast,Fibroblast,HSPG2,ITGB1,0.71136606,0.0,0.38157415,0.17909641874439436,0.3680557164530996,0.061329644,0.8845334,0.6562360257836999,0.8505759845862955,Healthy skin
Endothelial,Myeloid,GRN,TNFRSF1B,0.41926616,0.0,0.15188134,0.3811107318745858,0.6086721140159632,0.069444746,0.8285628,0.4080652712709777,0.8505759845862955,Healthy skin
Endothelial,Fibroblast,ADAM15,ITGB1,0.7511899,0.0,0.46633247,0.3673243854866397,0.593378111597679,0.11310246,0.89438874,0.10176924152903176,0.8507088634671309,Healthy skin
Endothelial,Myeloid,CSF3,CSF2RA,0.73439753,0.0,0.38289183,1.1882354755579612,2.20376105608902,0.89320856,0.8847093,0.00043231341195729486,0.8519748850682202,Healthy skin
Endothelial,Keratinocyte,PKM,CD44,0.7509015,0.0,0.4522003,0.11497615058736013,0.013145030779935563,0.03731474,0.8929265,1.0,0.8521859148597384,Healthy skin
Pericyte_SMC,Keratinocyte,LAMA4,ITGA6_ITGB1,0.25416267,0.05,0.060182717,0.03861222392809479,0.023765551162832743,0.046196833,0.75261694,1.0,0.8526456581287545,Healthy skin
Pericyte_SMC,Keratinocyte,ANGPTL4,SDC4,0.41908684,0.0,0.153559,0.5989910897401782,0.8991356365198357,0.34712115,0.8293416,0.10176924152903176,0.8533755505370011,Healthy skin
Pericyte_SMC,Endothelial,ARPC5,ADRB2,0.5047139,0.0,0.14317271,0.11541118525560765,0.30397111000858096,0.044569585,0.82432824,1.0,0.8533755505370011,Healthy skin
Myeloid,Fibroblast,PLAU,LRP1,0.7084749,0.0,0.38308206,0.7301681329628649,1.6611254487051395,0.31956735,0.88473463,0.021739285380325064,0.8533755505370011,Healthy skin
Endothelial,Pericyte_SMC,APP,LRP10,0.48600078,0.0,0.14303145,0.15846929615384023,0.28911402193193864,0.05228267,0.8242568,0.8479621042198144,0.8547775180357167,Healthy skin
Pericyte_SMC,Endothelial,COL4A1,CD93,0.74943984,0.0,0.55955774,0.8542227569386655,1.4610316413556927,0.37952575,0.9026919,0.01139127995635902,0.8551419691745917,Healthy skin
Keratinocyte,Myeloid,ADAM17,IL6R,0.24583326,0.0,0.060433194,0.3157236604380722,0.4323226991501752,0.12164562,0.7530034,0.2753915599206712,0.8552370204344464,Healthy skin
Fibroblast,Pericyte_SMC,COL5A2,ITGA1_ITGB1,0.41782275,0.0,0.15205775,0.5755928391140751,1.1088306284917278,0.38025725,0.8286452,0.10176924152903176,0.8561810201751534,Healthy skin
Fibroblast,Fibroblast,CCN1,ITGA5,0.44033384,0.0,0.14260703,0.2565766987629877,0.6323131132657348,0.09612697,0.8240414,0.31447180731684676,0.8575862905826266,Healthy skin
Pericyte_SMC,Keratinocyte,FN1,PLAUR,0.2510587,0.98,0.060699638,-0.044239339178501334,-0.3021083443932726,0.020164864,0.75341225,1.0,0.8578262435459478,Healthy skin
Endothelial,Fibroblast,TIMP2,ITGB1,0.7491927,0.12,0.46208182,0.014963908437584522,-0.22253488618637607,0.029935589,0.8939554,1.0,0.858100777339775,Healthy skin
Myeloid,Myeloid,GRN,TNFRSF1A,0.43408576,0.0,0.14258629,0.251221088111605,0.5081329370239998,0.06078375,0.8240309,0.5850913313557173,0.8589928647764009,Healthy skin
Pericyte_SMC,Fibroblast,VEGFA,ITGB1,0.7124062,0.0,0.383788,0.21813399401935796,0.4607723202526062,0.05344583,0.8848285,0.8021370653822432,0.8589928647764009,Healthy skin
Endothelial,Pericyte_SMC,COL15A1,ITGA1_ITGB1,0.41766414,0.0,0.15197282,0.5410110071778802,0.9243640708843,0.3209312,0.82860553,0.10176924152903176,0.8589928647764009,Healthy skin
Endothelial,Myeloid,CD55,ADGRE5,0.4176086,0.61,0.15131217,0.06342370315249864,-0.023654993931212565,0.040726513,0.828296,1.0,0.8604009761294609,Healthy skin
Fibroblast,Keratinocyte,LAMC1,CD44,0.7193882,0.0,0.38381338,0.2165701226976492,0.28045818097334185,0.06683086,0.8848318,0.5662515286532086,0.8604009761294609,Healthy skin
Keratinocyte,Pericyte_SMC,GAS6,AXL,0.25164372,0.0,0.060722414,0.194148380256464,0.21605488427910285,0.07805905,0.7534471,0.7715182075947645,0.8604134354860165,Healthy skin
Keratinocyte,Pericyte_SMC,HBEGF,CD44,0.747133,0.0,0.54643655,0.22341292183176553,0.4212546068565863,0.06705286,0.90164477,0.45916746230875677,0.8610624485744294,Healthy skin
Fibroblast,Keratinocyte,LAMB2,CD44,0.7462915,0.0,0.4421961,0.27977391252047323,0.3876338911081696,0.08590775,0.8918523,0.3661208337419186,0.8625441850260274,Healthy skin
Myeloid,Myeloid,TNFSF13B,CD40,0.25059098,0.0,0.060733434,0.4662940619273429,0.5764528106073399,0.22877757,0.7534639,0.11584292005115389,0.8629985434811329,Healthy skin
Fibroblast,Pericyte_SMC,CXCL12,ACKR3,0.74626255,0.0,0.39264476,0.529598079706985,1.3575917189082323,0.19936004,0.88598585,0.10176924152903176,0.8640267242530623,Healthy skin
Myeloid,T_cell,CD14,ITGB1,0.6474665,0.0,0.38410515,0.4904453170161594,0.907687376872244,0.114110164,0.88487047,0.10176924152903176,0.8646347756007287,Healthy skin
Keratinocyte,Keratinocyte,DCN,EGFR,0.4168766,1.0,0.16466533,0.0346809726020835,-1.399611269421594,0.03291711,0.8342266,1.0,0.8646347756007287,Healthy skin
Endothelial,Fibroblast,CALR,ITGAV,0.4190993,0.0,0.14223568,0.10835966302029751,0.2329221519280998,0.054428715,0.8238523,1.0,0.8646347756007287,Healthy skin
Fibroblast,Myeloid,CXCL12,CD4,0.7458815,0.0,0.39176723,0.8425957307242757,1.5158743742495138,0.35637644,0.88587284,0.008735664607720317,0.8655098191026326,Healthy skin
Keratinocyte,Endothelial,GNAI2,S1PR1,0.3099793,0.37,0.061232656,0.22870064537342155,-0.013953813439391394,0.03590188,0.7542235,1.0,0.8655815149303068,Healthy skin
Fibroblast,Pericyte_SMC,COL4A1,CD44,0.65234375,0.0,0.38422796,0.09589057188282361,0.2684402279090776,0.042993754,0.8848868,1.0,0.8660492785576748,Healthy skin
Fibroblast,Keratinocyte,HSPG2,SDC1,0.41677603,0.0,0.17031391,0.505192656796251,0.8226766778076464,0.2680165,0.83654565,0.10176924152903176,0.8660492785576748,Healthy skin
Endothelial,Fibroblast,MMRN2,CD248,0.4166097,0.0,0.16996442,0.733105485498988,1.194084479891142,0.7476,0.83640516,0.04139075411857094,0.8674650888099007,Healthy skin
Fibroblast,Fibroblast,FN1,SDC2,0.669724,0.0,0.38428208,0.6618460682736771,1.3691477164198376,0.3453121,0.88489395,0.045104510371925595,0.8674650888099007,Healthy skin
Endothelial,Keratinocyte,LAMC1,ITGA2_ITGB1,0.24843709,0.0,0.061424334,0.2563142925439218,0.38689944497492035,0.1568263,0.7545131,0.3670802065230502,0.8681624575975032,Healthy skin
T_cell,Keratinocyte,MIF,EGFR,0.7452122,0.0,0.5011301,0.20519817574877802,0.5332800556755493,0.07928788,0.89773977,0.5075386621678677,0.868478282945729,Healthy skin
Myeloid,Myeloid,CD99,CD81,0.6684883,1.0,0.384799,-0.3482914412840043,-0.8831229525481123,0.010707627,0.8849624,1.0,0.8688824412585423,Healthy skin
Fibroblast,T_cell,GRN,TNFRSF1B,0.41632104,0.0,0.1732753,0.35132444315232786,0.8091289919157182,0.0792267,0.8377208,0.27694305783031364,0.8688824412585423,Healthy skin
Fibroblast,Fibroblast,CCN2,ITGA5,0.43922415,0.0,0.14213237,0.18200494676630596,0.3231430540750484,0.077941835,0.8237996,0.6371468039275514,0.8703015718262689,Healthy skin
Pericyte_SMC,Keratinocyte,HAS2,CD44,0.71986085,0.0,0.38483915,0.18165413149691814,0.36450573368427436,0.06303923,0.8849678,0.6386002320317999,0.8703015718262689,Healthy skin
Myeloid,T_cell,TNF,TNFRSF1B,0.41604775,0.0,0.17304398,0.6605963007297018,1.2076400399009635,0.18010128,0.83763,0.10176924152903176,0.8703015718262689,Healthy skin
Pericyte_SMC,Keratinocyte,LAMC1,ITGA6_ITGB1,0.25770307,0.0,0.06151184,0.07992109445022408,0.10705552849716132,0.052225783,0.75464493,1.0,0.8707412654841629,Healthy skin
Myeloid,Keratinocyte,ICAM1,CAV1,0.74400723,1.0,0.48137963,-0.17557394609998955,-0.7719822803335799,0.021164557,0.89587927,1.0,0.8714493173674753,Healthy skin
Keratinocyte,Fibroblast,PSEN1,CD44,0.65130895,0.0,0.14208126,0.16588493364204265,0.25577857118437286,0.051123302,0.8237735,0.8863854345364349,0.8717220114418878,Healthy skin
Myeloid,Endothelial,GNAI2,S1PR1,0.6364023,0.0,0.3854836,0.5992536271879634,0.88546537794696,0.22601643,0.88505286,0.10176924152903176,0.8717220114418878,Healthy skin
T_cell,T_cell,CD48,CD2,0.743588,0.0,0.5117902,1.3193257387092812,2.231500217909912,0.609052,0.89870185,0.00037386122996233516,0.8729359019551216,Healthy skin
Fibroblast,Keratinocyte,LAMA2,CD44,0.7202778,0.0,0.38574398,0.37953859814019764,0.511916463275802,0.16226551,0.8850872,0.17362331337310694,0.8731439957724872,Healthy skin
Keratinocyte,Keratinocyte,COL17A1,ITGA2_ITGB1,0.42258805,0.0,0.1419564,0.5270367520230753,1.2501599651800086,0.43160343,0.82370967,0.10176924152903176,0.8731439957724872,Healthy skin
Myeloid,Endothelial,TNFSF13B,CD40,0.25277418,0.0,0.061629314,0.4709139497050271,0.5643238860181681,0.23215225,0.7548214,0.12329428515772796,0.8733180461818961,Healthy skin
T_cell,Keratinocyte,TGFB1,CAV1,0.74342847,0.98,0.48020747,0.15635956287113725,0.09800331740196233,0.054705337,0.8957654,1.0,0.8744230317557186,Healthy skin
Fibroblast,Myeloid,NID1,ITGB1,0.41501883,1.0,0.15943445,0.026783214543504824,-0.0045523975683999796,0.047871552,0.8319824,1.0,0.8745677615083571,Healthy skin
Fibroblast,Endothelial,ARPC5,LDLR,0.42801815,1.0,0.14178792,-0.023981067241246774,-0.0393665903367017,0.030759642,0.8236234,1.0,0.8745677615083571,Healthy skin
Keratinocyte,Endothelial,VEGFA,FLT1_KDR,0.28539595,0.0,0.061683346,0.35588268015296004,0.42827897168031415,0.09771035,0.75490254,0.27928258492883606,0.8758926938644289,Healthy skin
Fibroblast,Keratinocyte,GNAI2,CAV1,0.74318874,1.0,0.47972196,-0.15373948521506445,-0.6226843899081846,0.020829223,0.8957182,1.0,0.8759109513443277,Healthy skin
Fibroblast,Keratinocyte,HSPA8,LDLR,0.65806264,0.0,0.38624197,0.15660603732875328,0.11467355754289604,0.060649112,0.8851529,1.0,0.8759928380434806,Healthy skin
Fibroblast,Fibroblast,CALR,ITGAV,0.41775855,0.0,0.141602,0.10680882236382608,0.3102391183541856,0.05418622,0.8235281,1.0,0.8759928380434806,Healthy skin
Myeloid,Keratinocyte,PKM,CD44,0.7429322,0.0,0.4349061,0.10391184239293999,0.037936232740814924,0.035887655,0.8910481,1.0,0.877399412677186,Healthy skin
Myeloid,Keratinocyte,PLAU,ITGB1,0.41469488,1.0,0.1693736,0.04895858610194709,0.03344923668451116,0.038234744,0.8361668,1.0,0.8774194618121496,Healthy skin
Fibroblast,Myeloid,FBN1,ITGB1,0.63035965,0.0,0.3869133,0.21090702787394663,0.5020321082263987,0.06865943,0.8852411,0.4764437600451945,0.8774194618121496,Healthy skin
Pericyte_SMC,Pericyte_SMC,FN1,SDC2,0.25281948,0.03,0.061753776,0.05816198015015004,0.021492610556859693,0.055491325,0.7550081,1.0,0.8784653159511562,Healthy skin
Myeloid,Fibroblast,PLAU,ITGB1,0.7139438,0.0,0.38706037,0.32210038369433425,0.6830011266687881,0.0873758,0.8852604,0.20763718003312379,0.8788476336538389,Healthy skin
Pericyte_SMC,Keratinocyte,COL18A1,GPC1,0.48675627,0.0,0.14151657,0.5095822693766557,0.7756582787366404,0.25166556,0.82348424,0.10176924152903176,0.8788476336538389,Healthy skin
Fibroblast,Pericyte_SMC,MXRA5,AXL,0.41404855,0.0,0.15902768,0.5370916183636306,1.070523556257423,0.35470566,0.83180374,0.10176924152903176,0.8788476336538389,Healthy skin
Pericyte_SMC,Pericyte_SMC,GNAI2,EDNRA,0.41395268,0.0,0.16744919,0.2984515131112577,0.41844443249127206,0.078450136,0.8353826,0.2993598020034283,0.880277591284265,Healthy skin
